,zip,AQI,Category Number,Category Name,Pollutant,Year
1340,12058,74,2,Moderate,OZONE,2009
1341,12059,74,2,Moderate,OZONE,2009
1342,12060,74,2,Moderate,OZONE,2009
1343,12061,74,2,Moderate,OZONE,2009
1344,12062,74,2,Moderate,OZONE,2009
1345,12534,74,2,Moderate,OZONE,2009
1346,12803,74,2,Moderate,OZONE,2009
1347,12816,74,2,Moderate,OZONE,2009
1348,12837,74,2,Moderate,OZONE,2009
1349,12838,74,2,Moderate,OZONE,2009
1350,12839,74,2,Moderate,OZONE,2009
1351,12821,74,2,Moderate,OZONE,2009
1352,12822,74,2,Moderate,OZONE,2009
1353,12823,74,2,Moderate,OZONE,2009
1354,12827,74,2,Moderate,OZONE,2009
1355,12828,74,2,Moderate,OZONE,2009
1356,12831,74,2,Moderate,OZONE,2009
1357,12832,74,2,Moderate,OZONE,2009
1358,12833,74,2,Moderate,OZONE,2009
1359,12834,74,2,Moderate,OZONE,2009
1360,12835,74,2,Moderate,OZONE,2009
1361,12529,74,2,Moderate,OZONE,2009
1362,12526,74,2,Moderate,OZONE,2009
1363,12523,74,2,Moderate,OZONE,2009
1364,12521,74,2,Moderate,OZONE,2009
1365,12516,74,2,Moderate,OZONE,2009
1366,12517,74,2,Moderate,OZONE,2009
1367,12513,74,2,Moderate,OZONE,2009
1368,12496,74,2,Moderate,OZONE,2009
1369,12502,74,2,Moderate,OZONE,2009
1370,12503,74,2,Moderate,OZONE,2009
1371,12492,74,2,Moderate,OZONE,2009
1372,12485,74,2,Moderate,OZONE,2009
1373,12473,74,2,Moderate,OZONE,2009
1374,12463,74,2,Moderate,OZONE,2009
1375,12482,74,2,Moderate,OZONE,2009
1376,12887,74,2,Moderate,OZONE,2009
1377,12873,74,2,Moderate,OZONE,2009
1378,12871,74,2,Moderate,OZONE,2009
1379,12861,74,2,Moderate,OZONE,2009
1380,12863,74,2,Moderate,OZONE,2009
1381,12865,74,2,Moderate,OZONE,2009
1382,12866,74,2,Moderate,OZONE,2009
1383,12859,74,2,Moderate,OZONE,2009
1384,12854,74,2,Moderate,OZONE,2009
1385,12849,74,2,Moderate,OZONE,2009
1386,12850,74,2,Moderate,OZONE,2009
1387,12844,74,2,Moderate,OZONE,2009
1388,12809,74,2,Moderate,OZONE,2009
1389,14001,93,2,Moderate,OZONE,2009
1390,14004,93,2,Moderate,OZONE,2009
1391,14005,93,2,Moderate,OZONE,2009
1392,14006,93,2,Moderate,OZONE,2009
1393,14009,93,2,Moderate,OZONE,2009
1394,14011,93,2,Moderate,OZONE,2009
1395,14013,93,2,Moderate,OZONE,2009
1396,14020,93,2,Moderate,OZONE,2009
1397,14024,93,2,Moderate,OZONE,2009
1398,14025,93,2,Moderate,OZONE,2009
1399,14026,93,2,Moderate,OZONE,2009
1400,14030,93,2,Moderate,OZONE,2009
1401,14031,93,2,Moderate,OZONE,2009
1402,14032,93,2,Moderate,OZONE,2009
1403,14033,93,2,Moderate,OZONE,2009
1404,14034,93,2,Moderate,OZONE,2009
1405,14036,93,2,Moderate,OZONE,2009
1406,14037,93,2,Moderate,OZONE,2009
1407,14039,93,2,Moderate,OZONE,2009
1408,14040,93,2,Moderate,OZONE,2009
1409,14041,93,2,Moderate,OZONE,2009
1410,14042,93,2,Moderate,OZONE,2009
1411,14043,93,2,Moderate,OZONE,2009
1412,14047,93,2,Moderate,OZONE,2009
1413,14048,93,2,Moderate,OZONE,2009
1414,14051,93,2,Moderate,OZONE,2009
1415,14052,93,2,Moderate,OZONE,2009
1416,14054,93,2,Moderate,OZONE,2009
1417,14055,93,2,Moderate,OZONE,2009
1418,14057,93,2,Moderate,OZONE,2009
1419,14058,93,2,Moderate,OZONE,2009
1420,14059,93,2,Moderate,OZONE,2009
1421,14060,93,2,Moderate,OZONE,2009
1422,14062,93,2,Moderate,OZONE,2009
1423,14063,93,2,Moderate,OZONE,2009
1424,14065,93,2,Moderate,OZONE,2009
1425,14066,93,2,Moderate,OZONE,2009
1426,14068,93,2,Moderate,OZONE,2009
1427,14069,93,2,Moderate,OZONE,2009
1428,14070,93,2,Moderate,OZONE,2009
1429,14072,93,2,Moderate,OZONE,2009
1430,14075,93,2,Moderate,OZONE,2009
1431,14080,93,2,Moderate,OZONE,2009
1432,14081,93,2,Moderate,OZONE,2009
1433,14082,93,2,Moderate,OZONE,2009
1434,14083,93,2,Moderate,OZONE,2009
1435,14085,93,2,Moderate,OZONE,2009
1436,14086,93,2,Moderate,OZONE,2009
1437,14091,93,2,Moderate,OZONE,2009
1438,14092,93,2,Moderate,OZONE,2009
1439,14101,93,2,Moderate,OZONE,2009
1440,14102,93,2,Moderate,OZONE,2009
1441,14109,93,2,Moderate,OZONE,2009
1442,14111,93,2,Moderate,OZONE,2009
1443,14113,93,2,Moderate,OZONE,2009
1444,14120,93,2,Moderate,OZONE,2009
1445,14125,93,2,Moderate,OZONE,2009
1446,14127,93,2,Moderate,OZONE,2009
1447,14129,93,2,Moderate,OZONE,2009
1448,14131,93,2,Moderate,OZONE,2009
1449,14132,93,2,Moderate,OZONE,2009
1450,14134,93,2,Moderate,OZONE,2009
1451,14136,93,2,Moderate,OZONE,2009
1452,14138,93,2,Moderate,OZONE,2009
1453,14139,93,2,Moderate,OZONE,2009
1454,14141,93,2,Moderate,OZONE,2009
1455,14143,93,2,Moderate,OZONE,2009
1456,14145,93,2,Moderate,OZONE,2009
1457,14150,93,2,Moderate,OZONE,2009
1458,14167,93,2,Moderate,OZONE,2009
1459,14170,93,2,Moderate,OZONE,2009
1460,14171,93,2,Moderate,OZONE,2009
1461,14174,93,2,Moderate,OZONE,2009
1462,14201,93,2,Moderate,OZONE,2009
1463,14202,93,2,Moderate,OZONE,2009
1464,14203,93,2,Moderate,OZONE,2009
1465,14204,93,2,Moderate,OZONE,2009
1466,14206,93,2,Moderate,OZONE,2009
1467,14207,93,2,Moderate,OZONE,2009
1468,14208,93,2,Moderate,OZONE,2009
1469,14209,93,2,Moderate,OZONE,2009
1470,14210,93,2,Moderate,OZONE,2009
1471,14211,93,2,Moderate,OZONE,2009
1472,14212,93,2,Moderate,OZONE,2009
1473,14213,93,2,Moderate,OZONE,2009
1474,14214,93,2,Moderate,OZONE,2009
1475,14215,93,2,Moderate,OZONE,2009
1476,14216,93,2,Moderate,OZONE,2009
1477,14217,93,2,Moderate,OZONE,2009
1478,14218,93,2,Moderate,OZONE,2009
1479,14219,93,2,Moderate,OZONE,2009
1480,14220,93,2,Moderate,OZONE,2009
1481,14221,93,2,Moderate,OZONE,2009
1482,14222,93,2,Moderate,OZONE,2009
1483,14223,93,2,Moderate,OZONE,2009
1484,14224,93,2,Moderate,OZONE,2009
1485,14225,93,2,Moderate,OZONE,2009
1486,14226,93,2,Moderate,OZONE,2009
1487,14227,93,2,Moderate,OZONE,2009
1488,14228,93,2,Moderate,OZONE,2009
1489,14260,93,2,Moderate,OZONE,2009
1490,14301,93,2,Moderate,OZONE,2009
1491,14303,93,2,Moderate,OZONE,2009
1492,14304,93,2,Moderate,OZONE,2009
1493,14305,93,2,Moderate,OZONE,2009
1494,14884,93,2,Moderate,OZONE,2009
1495,14569,93,2,Moderate,OZONE,2009
1496,14591,93,2,Moderate,OZONE,2009
1497,14813,93,2,Moderate,OZONE,2009
1498,14802,93,2,Moderate,OZONE,2009
1499,14803,93,2,Moderate,OZONE,2009
1500,14804,93,2,Moderate,OZONE,2009
1501,14895,93,2,Moderate,OZONE,2009
1502,14897,93,2,Moderate,OZONE,2009
1503,14822,93,2,Moderate,OZONE,2009
1504,14482,93,2,Moderate,OZONE,2009
1505,14525,93,2,Moderate,OZONE,2009
1506,14530,93,2,Moderate,OZONE,2009
1507,14536,93,2,Moderate,OZONE,2009
1508,14550,93,2,Moderate,OZONE,2009
1509,14880,93,2,Moderate,OZONE,2009
1510,14701,93,2,Moderate,OZONE,2009
1511,14706,93,2,Moderate,OZONE,2009
1512,14708,93,2,Moderate,OZONE,2009
1513,14709,93,2,Moderate,OZONE,2009
1514,14710,93,2,Moderate,OZONE,2009
1515,14711,93,2,Moderate,OZONE,2009
1516,14712,93,2,Moderate,OZONE,2009
1517,14714,93,2,Moderate,OZONE,2009
1518,14715,93,2,Moderate,OZONE,2009
1519,14716,93,2,Moderate,OZONE,2009
1520,14717,93,2,Moderate,OZONE,2009
1521,14718,93,2,Moderate,OZONE,2009
1522,14719,93,2,Moderate,OZONE,2009
1523,14721,93,2,Moderate,OZONE,2009
1524,14723,93,2,Moderate,OZONE,2009
1525,14724,93,2,Moderate,OZONE,2009
1526,14726,93,2,Moderate,OZONE,2009
1527,14727,93,2,Moderate,OZONE,2009
1528,14728,93,2,Moderate,OZONE,2009
1529,14729,93,2,Moderate,OZONE,2009
1530,14731,93,2,Moderate,OZONE,2009
1531,14733,93,2,Moderate,OZONE,2009
1532,14735,93,2,Moderate,OZONE,2009
1533,14736,93,2,Moderate,OZONE,2009
1534,14737,93,2,Moderate,OZONE,2009
1535,14738,93,2,Moderate,OZONE,2009
1536,14739,93,2,Moderate,OZONE,2009
1537,14740,93,2,Moderate,OZONE,2009
1538,14741,93,2,Moderate,OZONE,2009
1539,14743,93,2,Moderate,OZONE,2009
1540,14744,93,2,Moderate,OZONE,2009
1541,14747,93,2,Moderate,OZONE,2009
1542,14748,93,2,Moderate,OZONE,2009
1543,14750,93,2,Moderate,OZONE,2009
1544,14753,93,2,Moderate,OZONE,2009
1545,14754,93,2,Moderate,OZONE,2009
1546,14755,93,2,Moderate,OZONE,2009
1547,14757,93,2,Moderate,OZONE,2009
1548,14760,93,2,Moderate,OZONE,2009
1549,14767,93,2,Moderate,OZONE,2009
1550,14769,93,2,Moderate,OZONE,2009
1551,14770,93,2,Moderate,OZONE,2009
1552,14772,93,2,Moderate,OZONE,2009
1553,14775,93,2,Moderate,OZONE,2009
1554,14777,93,2,Moderate,OZONE,2009
1555,14779,93,2,Moderate,OZONE,2009
1556,14781,93,2,Moderate,OZONE,2009
1557,14782,93,2,Moderate,OZONE,2009
1558,14784,93,2,Moderate,OZONE,2009
1559,14787,93,2,Moderate,OZONE,2009
1560,14416,93,2,Moderate,OZONE,2009
1561,14422,93,2,Moderate,OZONE,2009
1562,14427,93,2,Moderate,OZONE,2009
1563,12023,46,1,Good,OZONE,2020
1564,12024,46,1,Good,OZONE,2020
1565,12025,46,1,Good,OZONE,2020
1566,12027,46,1,Good,OZONE,2020
1567,12028,46,1,Good,OZONE,2020
1568,12029,46,1,Good,OZONE,2020
1569,12031,46,1,Good,OZONE,2020
1570,13452,46,1,Good,OZONE,2020
1571,13428,46,1,Good,OZONE,2020
1572,13459,46,1,Good,OZONE,2020
1573,13470,46,1,Good,OZONE,2020
1574,13317,46,1,Good,OZONE,2020
1575,13339,46,1,Good,OZONE,2020
1576,13329,46,1,Good,OZONE,2020
1577,12165,46,1,Good,OZONE,2020
1578,12166,46,1,Good,OZONE,2020
1579,12156,46,1,Good,OZONE,2020
1580,12157,46,1,Good,OZONE,2020
1581,12158,46,1,Good,OZONE,2020
1582,12159,46,1,Good,OZONE,2020
1583,12160,46,1,Good,OZONE,2020
1584,12407,46,1,Good,OZONE,2020
1585,12405,46,1,Good,OZONE,2020
1586,12192,46,1,Good,OZONE,2020
1587,12193,46,1,Good,OZONE,2020
1588,12194,46,1,Good,OZONE,2020
1589,12196,46,1,Good,OZONE,2020
1590,12198,46,1,Good,OZONE,2020
1591,12202,46,1,Good,OZONE,2020
1592,12203,46,1,Good,OZONE,2020
1593,12204,46,1,Good,OZONE,2020
1594,12205,46,1,Good,OZONE,2020
1595,12206,46,1,Good,OZONE,2020
1596,12207,46,1,Good,OZONE,2020
1597,12208,46,1,Good,OZONE,2020
1598,12209,46,1,Good,OZONE,2020
1599,12210,46,1,Good,OZONE,2020
1600,12211,46,1,Good,OZONE,2020
1601,12233,46,1,Good,OZONE,2020
1602,12302,46,1,Good,OZONE,2020
1603,12303,46,1,Good,OZONE,2020
1604,12304,46,1,Good,OZONE,2020
1605,12305,46,1,Good,OZONE,2020
1606,12306,46,1,Good,OZONE,2020
1607,12307,46,1,Good,OZONE,2020
1608,12308,46,1,Good,OZONE,2020
1609,12309,46,1,Good,OZONE,2020
1610,12413,46,1,Good,OZONE,2020
1611,12414,46,1,Good,OZONE,2020
1612,12422,46,1,Good,OZONE,2020
1613,12423,46,1,Good,OZONE,2020
1614,12424,46,1,Good,OZONE,2020
1615,12427,46,1,Good,OZONE,2020
1616,12418,46,1,Good,OZONE,2020
1617,12439,46,1,Good,OZONE,2020
1618,12431,46,1,Good,OZONE,2020
1619,12450,46,1,Good,OZONE,2020
1620,12451,46,1,Good,OZONE,2020
1621,12454,46,1,Good,OZONE,2020
1622,12444,46,1,Good,OZONE,2020
1623,12442,46,1,Good,OZONE,2020
1624,12468,46,1,Good,OZONE,2020
1625,12469,46,1,Good,OZONE,2020
1626,12470,46,1,Good,OZONE,2020
1627,12460,46,1,Good,OZONE,2020
1628,12090,46,1,Good,OZONE,2020
1629,12092,46,1,Good,OZONE,2020
1630,12093,46,1,Good,OZONE,2020
1631,12094,46,1,Good,OZONE,2020
1632,12095,46,1,Good,OZONE,2020
1633,12106,46,1,Good,OZONE,2020
1634,12083,46,1,Good,OZONE,2020
1635,12084,46,1,Good,OZONE,2020
1636,12086,46,1,Good,OZONE,2020
1637,12087,46,1,Good,OZONE,2020
1638,12117,46,1,Good,OZONE,2020
1639,12118,46,1,Good,OZONE,2020
1640,12120,46,1,Good,OZONE,2020
1641,12121,46,1,Good,OZONE,2020
1642,12122,46,1,Good,OZONE,2020
1643,12123,46,1,Good,OZONE,2020
1644,12125,46,1,Good,OZONE,2020
1645,12130,46,1,Good,OZONE,2020
1646,12131,46,1,Good,OZONE,2020
1647,12033,46,1,Good,OZONE,2020
1648,12035,46,1,Good,OZONE,2020
1649,12036,46,1,Good,OZONE,2020
1650,12037,46,1,Good,OZONE,2020
1651,12065,46,1,Good,OZONE,2020
1652,12066,46,1,Good,OZONE,2020
1653,12067,46,1,Good,OZONE,2020
1654,12068,46,1,Good,OZONE,2020
1655,12070,46,1,Good,OZONE,2020
1656,12071,46,1,Good,OZONE,2020
1657,12072,46,1,Good,OZONE,2020
1658,12074,46,1,Good,OZONE,2020
1659,12075,46,1,Good,OZONE,2020
1660,12076,46,1,Good,OZONE,2020
1661,12077,46,1,Good,OZONE,2020
1662,12078,46,1,Good,OZONE,2020
1663,12110,46,1,Good,OZONE,2020
1664,12136,46,1,Good,OZONE,2020
1665,12137,46,1,Good,OZONE,2020
1666,12138,46,1,Good,OZONE,2020
1667,12140,46,1,Good,OZONE,2020
1668,12143,46,1,Good,OZONE,2020
1669,12144,46,1,Good,OZONE,2020
1670,12147,46,1,Good,OZONE,2020
1671,12148,46,1,Good,OZONE,2020
1672,12149,46,1,Good,OZONE,2020
1673,12150,46,1,Good,OZONE,2020
1674,12151,46,1,Good,OZONE,2020
1675,12153,46,1,Good,OZONE,2020
1676,12154,46,1,Good,OZONE,2020
1677,12168,46,1,Good,OZONE,2020
1678,12169,46,1,Good,OZONE,2020
1679,12170,46,1,Good,OZONE,2020
1680,12173,46,1,Good,OZONE,2020
1681,12175,46,1,Good,OZONE,2020
1682,12176,46,1,Good,OZONE,2020
1683,12180,46,1,Good,OZONE,2020
1684,12182,46,1,Good,OZONE,2020
1685,12183,46,1,Good,OZONE,2020
1686,12184,46,1,Good,OZONE,2020
1687,12185,46,1,Good,OZONE,2020
1688,12186,46,1,Good,OZONE,2020
1689,12187,46,1,Good,OZONE,2020
1690,12188,46,1,Good,OZONE,2020
1691,12189,46,1,Good,OZONE,2020
1692,12041,46,1,Good,OZONE,2020
1693,12042,46,1,Good,OZONE,2020
1694,12043,46,1,Good,OZONE,2020
1695,12046,46,1,Good,OZONE,2020
1696,12047,46,1,Good,OZONE,2020
1697,12051,46,1,Good,OZONE,2020
1698,12052,46,1,Good,OZONE,2020
1699,12053,46,1,Good,OZONE,2020
1700,12054,46,1,Good,OZONE,2020
1701,12055,46,1,Good,OZONE,2020
1702,12056,46,1,Good,OZONE,2020
1703,12057,46,1,Good,OZONE,2020
1704,12058,46,1,Good,OZONE,2020
1705,12059,46,1,Good,OZONE,2020
1706,12060,46,1,Good,OZONE,2020
1707,12061,46,1,Good,OZONE,2020
1708,12062,46,1,Good,OZONE,2020
1709,12534,46,1,Good,OZONE,2020
1710,12803,46,1,Good,OZONE,2020
1711,12816,46,1,Good,OZONE,2020
1712,12837,46,1,Good,OZONE,2020
1713,12838,46,1,Good,OZONE,2020
1714,12839,46,1,Good,OZONE,2020
1715,12821,46,1,Good,OZONE,2020
1716,12822,46,1,Good,OZONE,2020
1717,12823,46,1,Good,OZONE,2020
1718,12827,46,1,Good,OZONE,2020
1719,12828,46,1,Good,OZONE,2020
1720,12831,46,1,Good,OZONE,2020
1721,12832,46,1,Good,OZONE,2020
1722,12833,46,1,Good,OZONE,2020
1723,12834,46,1,Good,OZONE,2020
1724,12835,46,1,Good,OZONE,2020
1725,12529,46,1,Good,OZONE,2020
1726,12526,46,1,Good,OZONE,2020
1727,12523,46,1,Good,OZONE,2020
1728,12521,46,1,Good,OZONE,2020
1729,12516,46,1,Good,OZONE,2020
1730,12517,46,1,Good,OZONE,2020
1731,12513,46,1,Good,OZONE,2020
1732,12496,46,1,Good,OZONE,2020
1733,12502,46,1,Good,OZONE,2020
1734,12503,46,1,Good,OZONE,2020
1735,12492,46,1,Good,OZONE,2020
1736,12485,46,1,Good,OZONE,2020
1737,12473,46,1,Good,OZONE,2020
1738,12463,46,1,Good,OZONE,2020
1739,12482,46,1,Good,OZONE,2020
1740,12887,46,1,Good,OZONE,2020
1741,12873,46,1,Good,OZONE,2020
1742,12871,46,1,Good,OZONE,2020
1743,12861,46,1,Good,OZONE,2020
1744,12863,46,1,Good,OZONE,2020
1745,12865,46,1,Good,OZONE,2020
1746,12866,46,1,Good,OZONE,2020
1747,12859,46,1,Good,OZONE,2020
1748,12854,46,1,Good,OZONE,2020
1749,12849,46,1,Good,OZONE,2020
1750,12850,46,1,Good,OZONE,2020
1751,12844,46,1,Good,OZONE,2020
1752,12809,46,1,Good,OZONE,2020
1753,14001,49,1,Good,OZONE,2020
1754,14004,49,1,Good,OZONE,2020
1755,14005,49,1,Good,OZONE,2020
1756,14006,49,1,Good,OZONE,2020
1757,14009,49,1,Good,OZONE,2020
1758,14011,49,1,Good,OZONE,2020
1759,14013,49,1,Good,OZONE,2020
1760,14020,49,1,Good,OZONE,2020
1761,14024,49,1,Good,OZONE,2020
1762,14025,49,1,Good,OZONE,2020
1763,14026,49,1,Good,OZONE,2020
1764,14030,49,1,Good,OZONE,2020
1765,14031,49,1,Good,OZONE,2020
1766,14032,49,1,Good,OZONE,2020
1767,14033,49,1,Good,OZONE,2020
1768,14034,49,1,Good,OZONE,2020
1769,14036,49,1,Good,OZONE,2020
1770,14037,49,1,Good,OZONE,2020
1771,14039,49,1,Good,OZONE,2020
1772,14040,49,1,Good,OZONE,2020
1773,14041,49,1,Good,OZONE,2020
1774,14042,49,1,Good,OZONE,2020
1775,14043,49,1,Good,OZONE,2020
1776,14047,49,1,Good,OZONE,2020
1777,14048,49,1,Good,OZONE,2020
1778,14051,49,1,Good,OZONE,2020
1779,14052,49,1,Good,OZONE,2020
1780,14054,49,1,Good,OZONE,2020
1781,14055,49,1,Good,OZONE,2020
1782,14057,49,1,Good,OZONE,2020
1783,14058,49,1,Good,OZONE,2020
1784,14059,49,1,Good,OZONE,2020
1785,14060,49,1,Good,OZONE,2020
1786,14062,49,1,Good,OZONE,2020
1787,14063,49,1,Good,OZONE,2020
1788,14065,49,1,Good,OZONE,2020
1789,14066,49,1,Good,OZONE,2020
1790,14068,49,1,Good,OZONE,2020
1791,14069,49,1,Good,OZONE,2020
1792,14070,49,1,Good,OZONE,2020
1793,14072,49,1,Good,OZONE,2020
1794,14075,49,1,Good,OZONE,2020
1795,14080,49,1,Good,OZONE,2020
1796,14081,49,1,Good,OZONE,2020
1797,14082,49,1,Good,OZONE,2020
1798,14083,49,1,Good,OZONE,2020
1799,14085,49,1,Good,OZONE,2020
1800,14086,49,1,Good,OZONE,2020
1801,14091,49,1,Good,OZONE,2020
1802,14092,49,1,Good,OZONE,2020
1803,14101,49,1,Good,OZONE,2020
1804,14102,49,1,Good,OZONE,2020
1805,14109,49,1,Good,OZONE,2020
1806,14111,49,1,Good,OZONE,2020
1807,14113,49,1,Good,OZONE,2020
1808,14120,49,1,Good,OZONE,2020
1809,14125,49,1,Good,OZONE,2020
1810,14127,49,1,Good,OZONE,2020
1811,14129,49,1,Good,OZONE,2020
1812,14131,49,1,Good,OZONE,2020
1813,14132,49,1,Good,OZONE,2020
1814,14134,49,1,Good,OZONE,2020
1815,14136,49,1,Good,OZONE,2020
1816,14138,49,1,Good,OZONE,2020
1817,14139,49,1,Good,OZONE,2020
1818,14141,49,1,Good,OZONE,2020
1819,14143,49,1,Good,OZONE,2020
1820,14145,49,1,Good,OZONE,2020
1821,14150,49,1,Good,OZONE,2020
1822,14167,49,1,Good,OZONE,2020
1823,14170,49,1,Good,OZONE,2020
1824,14171,49,1,Good,OZONE,2020
1825,14174,49,1,Good,OZONE,2020
1826,14201,49,1,Good,OZONE,2020
1827,14202,49,1,Good,OZONE,2020
1828,14203,49,1,Good,OZONE,2020
1829,14204,49,1,Good,OZONE,2020
1830,14206,49,1,Good,OZONE,2020
1831,14207,49,1,Good,OZONE,2020
1832,14208,49,1,Good,OZONE,2020
1833,14209,49,1,Good,OZONE,2020
1834,14210,49,1,Good,OZONE,2020
1835,14211,49,1,Good,OZONE,2020
1836,14212,49,1,Good,OZONE,2020
1837,14213,49,1,Good,OZONE,2020
1838,14214,49,1,Good,OZONE,2020
1839,14215,49,1,Good,OZONE,2020
1840,14216,49,1,Good,OZONE,2020
1841,14217,49,1,Good,OZONE,2020
1842,14218,49,1,Good,OZONE,2020
1843,14219,49,1,Good,OZONE,2020
1844,14220,49,1,Good,OZONE,2020
1845,14221,49,1,Good,OZONE,2020
1846,14222,49,1,Good,OZONE,2020
1847,14223,49,1,Good,OZONE,2020
1848,14224,49,1,Good,OZONE,2020
1849,14225,49,1,Good,OZONE,2020
1850,14226,49,1,Good,OZONE,2020
1851,14227,49,1,Good,OZONE,2020
1852,14228,49,1,Good,OZONE,2020
1853,14260,49,1,Good,OZONE,2020
1854,14301,49,1,Good,OZONE,2020
1855,14303,49,1,Good,OZONE,2020
1856,14304,49,1,Good,OZONE,2020
1857,14305,49,1,Good,OZONE,2020
1858,14884,49,1,Good,OZONE,2020
1859,14569,49,1,Good,OZONE,2020
1860,14591,49,1,Good,OZONE,2020
1861,14813,49,1,Good,OZONE,2020
1862,14802,49,1,Good,OZONE,2020
1863,14803,49,1,Good,OZONE,2020
1864,14804,49,1,Good,OZONE,2020
1865,14895,49,1,Good,OZONE,2020
1866,14897,49,1,Good,OZONE,2020
1867,14822,49,1,Good,OZONE,2020
1868,14482,49,1,Good,OZONE,2020
1869,14525,49,1,Good,OZONE,2020
1870,14530,49,1,Good,OZONE,2020
1871,14536,49,1,Good,OZONE,2020
1872,14550,49,1,Good,OZONE,2020
1873,14880,49,1,Good,OZONE,2020
1874,14701,49,1,Good,OZONE,2020
1875,14706,49,1,Good,OZONE,2020
1876,14708,49,1,Good,OZONE,2020
1877,14709,49,1,Good,OZONE,2020
1878,14710,49,1,Good,OZONE,2020
1879,14711,49,1,Good,OZONE,2020
1880,14712,49,1,Good,OZONE,2020
1881,14714,49,1,Good,OZONE,2020
1882,14715,49,1,Good,OZONE,2020
1883,14716,49,1,Good,OZONE,2020
1884,14717,49,1,Good,OZONE,2020
1885,14718,49,1,Good,OZONE,2020
1886,14719,49,1,Good,OZONE,2020
1887,14721,49,1,Good,OZONE,2020
1888,14723,49,1,Good,OZONE,2020
1889,14724,49,1,Good,OZONE,2020
1890,14726,49,1,Good,OZONE,2020
1891,14727,49,1,Good,OZONE,2020
1892,14728,49,1,Good,OZONE,2020
1893,14729,49,1,Good,OZONE,2020
1894,14731,49,1,Good,OZONE,2020
1895,14733,49,1,Good,OZONE,2020
1896,14735,49,1,Good,OZONE,2020
1897,14736,49,1,Good,OZONE,2020
1898,14737,49,1,Good,OZONE,2020
1899,14738,49,1,Good,OZONE,2020
1900,14739,49,1,Good,OZONE,2020
1901,14740,49,1,Good,OZONE,2020
1902,14741,49,1,Good,OZONE,2020
1903,14743,49,1,Good,OZONE,2020
1904,14744,49,1,Good,OZONE,2020
1905,14747,49,1,Good,OZONE,2020
1906,14748,49,1,Good,OZONE,2020
1907,14750,49,1,Good,OZONE,2020
1908,14753,49,1,Good,OZONE,2020
1909,14754,49,1,Good,OZONE,2020
1910,14755,49,1,Good,OZONE,2020
1911,14757,49,1,Good,OZONE,2020
1912,14760,49,1,Good,OZONE,2020
1913,14767,49,1,Good,OZONE,2020
1914,14769,49,1,Good,OZONE,2020
1915,14770,49,1,Good,OZONE,2020
1916,14772,49,1,Good,OZONE,2020
1917,14775,49,1,Good,OZONE,2020
1918,14777,49,1,Good,OZONE,2020
1919,14779,49,1,Good,OZONE,2020
1920,14781,49,1,Good,OZONE,2020
1921,14782,49,1,Good,OZONE,2020
1922,14784,49,1,Good,OZONE,2020
1923,14787,49,1,Good,OZONE,2020
1924,14416,49,1,Good,OZONE,2020
1925,14422,49,1,Good,OZONE,2020
1926,14427,49,1,Good,OZONE,2020
1927,12032,42,1,Good,OZONE,2020
1928,12108,42,1,Good,OZONE,2020
1929,12134,42,1,Good,OZONE,2020
1930,12139,42,1,Good,OZONE,2020
1931,12164,42,1,Good,OZONE,2020
1932,12190,42,1,Good,OZONE,2020
1933,12801,42,1,Good,OZONE,2020
1934,12810,42,1,Good,OZONE,2020
1935,12812,42,1,Good,OZONE,2020
1936,12814,42,1,Good,OZONE,2020
1937,12815,42,1,Good,OZONE,2020
1938,12824,42,1,Good,OZONE,2020
1939,12817,42,1,Good,OZONE,2020
1940,12836,42,1,Good,OZONE,2020
1941,12901,42,1,Good,OZONE,2020
1942,12903,42,1,Good,OZONE,2020
1943,12910,42,1,Good,OZONE,2020
1944,12911,42,1,Good,OZONE,2020
1945,12912,42,1,Good,OZONE,2020
1946,12913,42,1,Good,OZONE,2020
1947,12914,42,1,Good,OZONE,2020
1948,12916,42,1,Good,OZONE,2020
1949,12917,42,1,Good,OZONE,2020
1950,12918,42,1,Good,OZONE,2020
1951,12919,42,1,Good,OZONE,2020
1952,12920,42,1,Good,OZONE,2020
1953,12921,42,1,Good,OZONE,2020
1954,12922,42,1,Good,OZONE,2020
1955,12923,42,1,Good,OZONE,2020
1956,12924,42,1,Good,OZONE,2020
1957,12926,42,1,Good,OZONE,2020
1958,12928,42,1,Good,OZONE,2020
1959,12930,42,1,Good,OZONE,2020
1960,12932,42,1,Good,OZONE,2020
1961,12934,42,1,Good,OZONE,2020
1962,12935,42,1,Good,OZONE,2020
1963,12936,42,1,Good,OZONE,2020
1964,12937,42,1,Good,OZONE,2020
1965,12941,42,1,Good,OZONE,2020
1966,12942,42,1,Good,OZONE,2020
1967,12943,42,1,Good,OZONE,2020
1968,12944,42,1,Good,OZONE,2020
1969,12945,42,1,Good,OZONE,2020
1970,12946,42,1,Good,OZONE,2020
1971,12949,42,1,Good,OZONE,2020
1972,12950,42,1,Good,OZONE,2020
1973,12952,42,1,Good,OZONE,2020
1974,12953,42,1,Good,OZONE,2020
1975,12955,42,1,Good,OZONE,2020
1976,12956,42,1,Good,OZONE,2020
1977,12957,42,1,Good,OZONE,2020
1978,12958,42,1,Good,OZONE,2020
1979,12959,42,1,Good,OZONE,2020
1980,12960,42,1,Good,OZONE,2020
1981,12961,42,1,Good,OZONE,2020
1982,12962,42,1,Good,OZONE,2020
1983,12964,42,1,Good,OZONE,2020
